source_id,target_id,relation_type,target_in_dataset,used_for_grouping
165645,154540,PREQUEL,True,True
165645,165647,SEQUEL,True,True
165931,128715,PARENT,True,True
168559,170220,SEQUEL,True,True
168559,8644,PARENT,True,True
168808,143118,OTHER,True,False
168808,168809,OTHER,True,False
169384,159569,SEQUEL,True,True
169794,3638,PARENT,True,True
170013,169375,SEQUEL,True,True
170013,169746,PREQUEL,True,True
170659,130962,PREQUEL,True,True
170659,170660,SEQUEL,True,True
172896,196229,ALTERNATIVE,True,True
172896,98077,OTHER,True,False
172973,18941,PARENT,True,True
176912,130296,SEQUEL,True,True
179870,132697,PREQUEL,True,True
179870,179871,SEQUEL,True,True
182545,21727,PARENT,True,True
183474,142480,PREQUEL,True,True
183474,183475,SEQUEL,True,True
186619,130620,PREQUEL,True,True
187219,131927,PARENT,True,True
99088,1520,CHARACTER,False,False
99088,2747,CHARACTER,False,False
111322,111321,PREQUEL,True,True
111322,173780,SEQUEL,True,True
114606,104330,SEQUEL,True,True
114606,173311,OTHER,False,False
116867,106479,PREQUEL,True,True
120755,10278,PARENT,True,True
120755,137075,CHARACTER,True,False
120755,20693,OTHER,True,False
120755,110219,ALTERNATIVE,True,True
120755,98310,OTHER,True,False
120755,17437,CHARACTER,True,False
120755,149974,CHARACTER,False,False
120755,158702,CHARACTER,False,False
120755,177456,SIDE_STORY,True,True
120755,187375,SIDE_STORY,True,True
125869,162842,SEQUEL,True,True
126316,100186,PREQUEL,True,True
126529,107201,PREQUEL,True,True
126529,152005,SIDE_STORY,True,True
127163,114263,PREQUEL,True,True
127550,114340,PREQUEL,True,True
127550,164538,SIDE_STORY,True,True
128344,113051,PARENT,True,True
128643,108489,PREQUEL,True,True
128715,165931,SIDE_STORY,True,True
128893,166613,SEQUEL,True,True
129188,108623,PREQUEL,True,True
130588,112301,PREQUEL,True,True
130588,130590,SEQUEL,True,True
130622,100978,SEQUEL,True,True
130706,8194,ALTERNATIVE,False,False
131518,142876,PREQUEL,True,True
131518,162670,SEQUEL,True,True
131680,97940,PARENT,True,True
132420,124115,PREQUEL,True,True
132420,176663,SIDE_STORY,True,True
132420,202390,SEQUEL,True,True
133892,104158,PARENT,True,True
134131,165559,CHARACTER,False,False
135102,115740,PREQUEL,True,True
135102,158983,SIDE_STORY,True,True
135178,135177,PREQUEL,True,True
135178,21261,PARENT,True,True
135178,120851,PARENT,True,True
135778,163151,SEQUEL,True,True
136430,101348,PREQUEL,True,True
136430,161923,SIDE_STORY,True,True
136430,165056,SIDE_STORY,True,True
137308,123474,PREQUEL,True,True
137310,1313,PARENT,True,True
137310,108260,PREQUEL,True,True
137310,204482,SEQUEL,False,False
137612,129759,PREQUEL,True,True
137612,166977,SIDE_STORY,True,True
137612,186716,SEQUEL,True,True
189068,189069,SEQUEL,True,True
189068,204949,SEQUEL,True,True
193414,163571,PARENT,True,True
200647,4459,PARENT,False,False
204617,204616,PREQUEL,True,True
204617,204618,SEQUEL,True,True
204618,204617,PREQUEL,True,True
204618,204619,SEQUEL,True,True
205873,173244,CHARACTER,True,False
205873,184761,ALTERNATIVE,True,True
207211,140642,OTHER,True,False
207211,152633,OTHER,True,False
137639,168577,OTHER,False,False
137909,160789,OTHER,False,False
138056,127399,PREQUEL,True,True
138056,160728,OTHER,False,False
138056,163943,SIDE_STORY,True,True
138056,165356,SEQUEL,True,True
139213,139212,PREQUEL,True,True
139213,150970,SEQUEL,True,True
139359,120209,PREQUEL,True,True
139435,129277,PREQUEL,True,True
139435,169584,SEQUEL,True,True
139606,167140,SIDE_STORY,True,True
139821,163079,SEQUEL,True,True
140596,120697,PREQUEL,True,True
140596,160054,SIDE_STORY,True,True
141208,141212,PREQUEL,True,True
141208,235,CHARACTER,False,False
141208,166104,SEQUEL,True,True
141208,165790,CHARACTER,True,False
141249,103223,PREQUEL,True,True
141249,163263,SEQUEL,True,True
141785,163205,SEQUEL,True,True
141911,168565,OTHER,False,False
141911,185657,SEQUEL,False,False
141911,207886,OTHER,False,False
142193,157294,SIDE_STORY,True,True
142598,166973,SIDE_STORY,True,True
142598,169322,SIDE_STORY,True,True
142684,113950,PREQUEL,True,True
142684,158991,PREQUEL,True,True
142853,120120,PREQUEL,True,True
142853,162529,OTHER,False,False
142853,163329,SEQUEL,True,True
142877,45,ALTERNATIVE,False,False
142877,169447,OTHER,False,False
142877,171637,SEQUEL,True,True
142914,118103,PREQUEL,True,True
143064,162284,SIDE_STORY,True,True
143064,162285,SIDE_STORY,True,True
143085,132473,PREQUEL,True,True
143201,17080,SEQUEL,True,True
143201,8098,PREQUEL,True,True
143201,130033,PARENT,False,False
143327,19613,PREQUEL,True,True
143327,171642,SEQUEL,True,True
143338,170019,SEQUEL,True,True
143653,160205,OTHER,False,False
143766,139806,PREQUEL,True,True
143766,16157,PARENT,True,True
144144,159886,SEQUEL,True,True
144144,160962,OTHER,False,False
144188,126186,OTHER,True,False
144553,162802,SIDE_STORY,True,True
144932,119683,PREQUEL,True,True
145000,3704,ALTERNATIVE,True,True
145000,184182,SEQUEL,True,True
145064,113415,PREQUEL,True,True
145064,172463,SEQUEL,True,True
145064,192809,ALTERNATIVE,True,True
145064,204066,SUMMARY,True,True
145139,142329,PREQUEL,True,True
145139,166240,SEQUEL,True,True
145665,167420,SEQUEL,True,True
146065,127720,PREQUEL,True,True
146065,166873,SEQUEL,True,True
146206,123802,PREQUEL,True,True
146323,163542,SEQUEL,True,True
146346,159807,SIDE_STORY,True,True
146472,21748,PREQUEL,True,True
146472,146473,SEQUEL,True,True
146473,146472,PREQUEL,True,True
146473,21748,PREQUEL,True,True
146638,111048,PREQUEL,True,True
146638,169692,SEQUEL,True,True
146646,124195,PREQUEL,True,True
146646,176509,SEQUEL,True,True
146743,126288,PREQUEL,True,True
146743,152122,OTHER,True,False
146850,197824,SEQUEL,True,True
146953,21857,PREQUEL,True,True
146954,129068,PREQUEL,True,True
146954,157287,SIDE_STORY,True,True
146975,20693,PARENT,True,True
146975,166532,SIDE_STORY,True,True
146984,131681,PREQUEL,True,True
146984,162314,SEQUEL,True,True
147103,167486,SEQUEL,True,True
147189,1470,PARENT,False,False
147189,2043,CHARACTER,False,False
147189,1412,CHARACTER,False,False
147189,101345,PREQUEL,True,True
147216,146321,PREQUEL,True,True
147216,163328,CHARACTER,False,False
147369,166059,SIDE_STORY,True,True
147369,170018,SEQUEL,True,True
147571,98491,PREQUEL,True,True
147729,109911,PREQUEL,True,True
148116,212503,SEQUEL,True,True
148149,103712,PREQUEL,True,True
148149,996,ALTERNATIVE,False,False
148149,160850,SEQUEL,True,True
148149,166110,OTHER,False,False
148370,176299,ALTERNATIVE,True,True
148370,172420,SEQUEL,True,True
148370,98514,PARENT,True,True
148862,128740,PREQUEL,True,True
148862,176292,SEQUEL,True,True
150075,21202,PARENT,True,True
150077,212812,SEQUEL,False,False
150117,166249,SEQUEL,True,True
150429,101992,PREQUEL,True,True
150429,109731,SEQUEL,True,True
150429,100178,PREQUEL,True,True
150653,99940,ALTERNATIVE,True,True
150653,101016,ALTERNATIVE,True,True
150653,195486,ALTERNATIVE,False,False
150672,164117,CHARACTER,False,False
150672,166531,SEQUEL,True,True
150957,164193,OTHER,False,False
150970,139213,PREQUEL,True,True
150970,164204,SEQUEL,True,True
150972,167647,OTHER,False,False
151040,6,ALTERNATIVE,False,False
151040,163144,SEQUEL,True,True
151384,125367,PREQUEL,True,True
151384,194884,SEQUEL,True,True
151513,21584,PARENT,True,True
151513,166381,CHARACTER,True,False
151513,178782,SUMMARY,True,True
151606,140830,PREQUEL,True,True
151801,166610,SEQUEL,True,True
151806,163339,OTHER,False,False
151896,8687,PARENT,True,True
151896,166976,SEQUEL,True,True
151970,169750,SIDE_STORY,True,True
151970,176508,SEQUEL,True,True
152122,146743,OTHER,True,False
152523,159690,SIDE_STORY,True,True
152802,201388,SEQUEL,False,False
153152,165066,OTHER,False,False
153152,166216,SEQUEL,True,True
153152,170221,SIDE_STORY,True,True
153152,182317,SUMMARY,True,True
153339,166988,SIDE_STORY,True,True
153344,103555,PREQUEL,True,True
153360,169440,SEQUEL,True,True
153452,113717,PREQUEL,True,True
153452,166457,OTHER,False,False
153687,104990,PREQUEL,True,True
153687,108307,SEQUEL,True,True
153841,107506,PREQUEL,True,True
153845,170110,SEQUEL,True,True
154116,179930,SEQUEL,True,True
154364,130713,PREQUEL,True,True
154364,161505,OTHER,True,False
154364,166452,SEQUEL,True,True
154384,176858,OTHER,False,False
154412,164197,OTHER,False,False
154412,166477,SEQUEL,True,True
154525,104159,PARENT,True,True
154587,169811,CHARACTER,False,False
154587,170068,SIDE_STORY,True,True
154587,175691,OTHER,False,False
154587,182255,SEQUEL,True,True
154587,189513,SIDE_STORY,True,True
154643,169363,SIDE_STORY,True,True
154643,169559,SEQUEL,True,True
154692,126192,PREQUEL,True,True
154745,124410,PREQUEL,True,True
154745,169526,OTHER,True,False
154745,169748,OTHER,True,False
154745,168973,CHARACTER,True,False
154745,179344,SEQUEL,True,True
154785,113970,PARENT,True,True
154785,159839,SEQUEL,True,True
154789,127536,PREQUEL,True,True
154876,117196,PREQUEL,True,True
154876,153765,SIDE_STORY,True,True
154924,2043,PARENT,False,False
154924,1412,PARENT,False,False
154966,114389,OTHER,False,False
154966,166617,SEQUEL,True,True
154967,104157,PREQUEL,True,True
154967,161474,SEQUEL,True,True
154969,162726,SIDE_STORY,True,True
154969,167742,SEQUEL,True,True
154982,132193,PREQUEL,True,True
154983,127619,PREQUEL,True,True
155015,3498,OTHER,False,False
155068,117085,PREQUEL,True,True
155068,163417,SEQUEL,True,True
155158,139274,PREQUEL,True,True
155158,165285,OTHER,False,False
155168,130592,PREQUEL,True,True
155168,154539,SIDE_STORY,True,True
155211,129196,PREQUEL,True,True
155211,170732,SEQUEL,True,True
155291,148492,PREQUEL,True,True
155389,171748,SEQUEL,True,True
155399,3785,PARENT,True,True
155399,3786,OTHER,True,False
155730,169512,SIDE_STORY,True,True
155738,148960,PREQUEL,True,True
155783,186540,ALTERNATIVE,False,False
155907,160963,CHARACTER,False,False
155907,207886,OTHER,False,False
155971,169511,SEQUEL,True,True
155982,169087,OTHER,True,False
156017,108113,PREQUEL,True,True
156039,169749,SIDE_STORY,True,True
156039,211495,SEQUEL,False,False
156040,167470,OTHER,False,False
156040,169373,SIDE_STORY,True,True
156040,195268,SEQUEL,True,True
156059,191025,ALTERNATIVE,False,False
156067,170577,SEQUEL,True,True
156632,145608,PREQUEL,True,True
156841,235,PARENT,False,False
156841,158997,PREQUEL,True,True
156896,101500,CHARACTER,True,False
156896,166523,SEQUEL,True,True
157198,162803,SEQUEL,True,True
157198,163621,OTHER,False,False
157638,130445,PARENT,True,True
157654,133891,PREQUEL,True,True
157654,166476,SEQUEL,True,True
157693,161927,CHARACTER,False,False
157693,163363,SEQUEL,True,True
157883,5684,ALTERNATIVE,True,True
157883,9893,ALTERNATIVE,True,True
157883,7645,ALTERNATIVE,True,True
157883,603,ALTERNATIVE,True,True
157883,100661,ALTERNATIVE,True,True
157883,1534,ALTERNATIVE,True,True
157883,105857,ALTERNATIVE,True,True
157883,1932,ALTERNATIVE,True,True
157883,16419,ALTERNATIVE,True,True
157883,21001,ALTERNATIVE,True,True
157883,112748,ALTERNATIVE,True,True
157883,126905,ALTERNATIVE,True,True
157883,142080,ALTERNATIVE,True,True
157883,98059,ALTERNATIVE,True,True
157883,20577,ALTERNATIVE,True,True
157883,12191,ALTERNATIVE,True,True
157883,21506,ALTERNATIVE,True,True
157883,159429,CHARACTER,True,False
157883,171030,ALTERNATIVE,True,True
157883,169403,CHARACTER,True,False
157883,185073,ALTERNATIVE,True,True
157883,188394,CHARACTER,True,False
157883,183414,CHARACTER,True,False
157883,202957,ALTERNATIVE,True,True
158595,142549,PREQUEL,True,True
158595,966,PARENT,False,False
158595,171145,SEQUEL,True,True
158640,158639,PREQUEL,True,True
158640,173647,SEQUEL,True,True
158704,168999,SIDE_STORY,True,True
158791,3147,PREQUEL,False,False
158870,112153,PREQUEL,True,True
158870,158871,OTHER,True,False
158870,169824,OTHER,False,False
158871,158870,OTHER,True,False
158871,162147,OTHER,True,False
158871,163619,OTHER,True,False
158871,167418,OTHER,False,False
158871,168092,OTHER,True,False
158871,169451,OTHER,False,False
158871,170535,OTHER,True,False
158871,170983,OTHER,False,False
158871,171346,OTHER,True,False
158871,172250,OTHER,False,False
158871,174975,OTHER,False,False
158871,175353,OTHER,False,False
158871,175867,OTHER,False,False
158871,176471,OTHER,False,False
158871,176495,OTHER,False,False
158871,177547,OTHER,False,False
158871,177688,OTHER,False,False
158871,177495,OTHER,False,False
158871,182386,OTHER,False,False
158871,185648,OTHER,True,False
158871,183487,OTHER,False,False
158871,185970,OTHER,False,False
158871,186559,OTHER,True,False
158871,201262,OTHER,False,False
158871,207414,OTHER,False,False
158871,208398,OTHER,True,False
158871,209018,OTHER,False,False
158871,212517,OTHER,False,False
158895,140660,PREQUEL,True,True
158895,177175,SEQUEL,True,True
158896,175642,ALTERNATIVE,True,True
158908,143708,OTHER,False,False
158908,133340,CHARACTER,True,False
158926,172355,SEQUEL,True,True
158927,142838,PREQUEL,True,True
158927,158928,SIDE_STORY,True,True
158927,177937,SEQUEL,True,True
158928,158927,PARENT,True,True
158928,177098,CHARACTER,True,False
158983,124668,PREQUEL,True,True
158983,135102,PARENT,True,True
158990,99424,PARENT,True,True
158990,158991,SEQUEL,True,True
158991,113950,PARENT,True,True
158991,142684,SEQUEL,True,True
158991,158990,PREQUEL,True,True
158997,156841,SEQUEL,True,True
158997,235,PARENT,False,False
159074,108463,PARENT,True,True
159074,170893,SEQUEL,True,True
159322,116674,PREQUEL,True,True
159322,169755,SEQUEL,True,True
159429,603,CHARACTER,True,False
159429,1929,CHARACTER,True,False
159429,1534,CHARACTER,True,False
159429,1932,CHARACTER,True,False
159429,3692,CHARACTER,True,False
159429,5684,CHARACTER,True,False
159429,7645,CHARACTER,True,False
159429,9893,CHARACTER,True,False
159429,12191,CHARACTER,True,False
159429,16419,CHARACTER,True,False
159429,20577,CHARACTER,True,False
159429,21001,CHARACTER,True,False
159429,21506,CHARACTER,True,False
159429,98059,CHARACTER,True,False
159429,100661,CHARACTER,True,False
159429,105857,CHARACTER,True,False
159429,112748,CHARACTER,True,False
159429,126905,CHARACTER,True,False
159429,142080,CHARACTER,True,False
159429,157883,CHARACTER,True,False
159559,356,CHARACTER,True,False
159559,293,CHARACTER,False,False
159569,127149,CHARACTER,True,False
159569,97815,CHARACTER,True,False
159569,169384,PREQUEL,True,True
159569,171029,SEQUEL,True,True
159690,152523,PARENT,True,True
159726,159727,OTHER,True,False
159726,159728,OTHER,True,False
159726,159730,OTHER,True,False
159726,159731,OTHER,True,False
159727,159726,OTHER,True,False
159727,159728,OTHER,True,False
159727,159730,OTHER,True,False
159727,159731,OTHER,True,False
159728,159726,OTHER,True,False
159728,159727,OTHER,True,False
159728,159730,OTHER,True,False
159728,159731,OTHER,True,False
159730,159728,OTHER,True,False
159730,159726,OTHER,True,False
159730,159727,OTHER,True,False
159730,159731,OTHER,True,False
159731,159728,OTHER,True,False
159731,159730,OTHER,True,False
159731,159727,OTHER,True,False
159731,159726,OTHER,True,False
159807,146346,PARENT,True,True
159839,154785,PREQUEL,True,True
159839,172242,SEQUEL,True,True
159886,144144,PREQUEL,True,True
159886,170546,OTHER,False,False
159926,144677,PREQUEL,True,True
160054,140596,PARENT,True,True
160088,148042,PREQUEL,True,True
160088,168962,SIDE_STORY,True,True
160088,175137,SEQUEL,True,True
160089,155496,PREQUEL,True,True
160089,139369,PARENT,True,True
160173,133510,PREQUEL,True,True
160447,170661,SIDE_STORY,True,True
160447,168973,CHARACTER,True,False
160515,170507,SIDE_STORY,False,False
160515,183797,SIDE_STORY,False,False
160829,21512,PARENT,True,True
160831,168962,OTHER,True,False
160831,169442,OTHER,True,False
160850,148149,PREQUEL,True,True
160850,996,ALTERNATIVE,False,False
160850,166110,OTHER,False,False
161440,128890,PARENT,True,True
161440,170087,ALTERNATIVE,True,True
161441,21464,PREQUEL,True,True
161474,154967,PREQUEL,True,True
161474,171046,SEQUEL,True,True
161505,154364,OTHER,True,False
161632,2489,CHARACTER,True,False
161632,183471,SEQUEL,True,True
161632,186043,CHARACTER,True,False
161645,170508,SIDE_STORY,True,True
161645,176301,SEQUEL,True,True
161647,131005,PARENT,True,True
161802,101280,PREQUEL,True,True
161802,108511,SEQUEL,True,True
161923,136430,PARENT,True,True
161964,130298,PREQUEL,True,True
161964,169929,SIDE_STORY,True,True
161964,171952,SEQUEL,False,False
162147,158871,PARENT,True,True
162147,175035,SEQUEL,True,True
162284,143064,PARENT,True,True
162284,162285,SIDE_STORY,True,True
162285,162284,SIDE_STORY,True,True
162285,143064,PARENT,True,True
162291,141352,PREQUEL,True,True
162312,122248,SIDE_STORY,True,True
162312,175869,SEQUEL,True,True
162314,146984,PREQUEL,True,True
162670,131518,PREQUEL,True,True
162670,172019,SEQUEL,True,True
162694,172258,SEQUEL,True,True
162716,147885,PARENT,True,True
162717,176635,SEQUEL,True,True
162720,3692,PREQUEL,True,True
162720,1534,PREQUEL,True,True
162720,1929,CHARACTER,True,False
162802,144553,PARENT,True,True
162803,157198,PREQUEL,True,True
162893,140099,CHARACTER,True,False
162893,166974,OTHER,False,False
162984,172199,SEQUEL,True,True
162993,146438,PREQUEL,True,True
163024,100745,PREQUEL,True,True
163024,2117,ALTERNATIVE,False,False
163079,139821,PREQUEL,True,True
163132,124080,PARENT,True,True
163136,140085,PREQUEL,True,True
163136,172187,SEQUEL,True,True
163140,113652,PREQUEL,True,True
163140,187305,SIDE_STORY,True,True
163140,185797,CHARACTER,False,False
163142,172192,SEQUEL,True,True
163143,138899,PREQUEL,True,True
163143,117756,ALTERNATIVE,True,True
163204,19319,OTHER,True,False
163204,101036,OTHER,True,False
163205,141785,PREQUEL,True,True
163256,153412,PREQUEL,True,True
163256,175473,SEQUEL,True,True
163263,141249,PREQUEL,True,True
163327,109261,PREQUEL,True,True
163327,131520,SEQUEL,True,True
163329,142853,PREQUEL,True,True
163329,178083,SEQUEL,True,True
163363,157693,PREQUEL,True,True
163364,3909,ALTERNATIVE,False,False
163417,155068,PREQUEL,True,True
163542,146323,PREQUEL,True,True
163544,115877,PARENT,False,False
163571,157650,CHARACTER,False,False
163571,117765,PREQUEL,True,True
163571,169295,SEQUEL,True,True
163571,173174,SUMMARY,True,True
163571,182241,SUMMARY,True,True
163571,182920,CHARACTER,True,False
163571,186715,CHARACTER,False,False
163571,192977,CHARACTER,False,False
163571,193414,SIDE_STORY,True,True
163571,187166,CHARACTER,True,False
163619,158871,PARENT,True,True
163943,138106,PREQUEL,True,True
163943,138056,PARENT,True,True
164241,21512,PARENT,True,True
164293,207886,OTHER,False,False
164297,164298,OTHER,True,False
164298,164297,PARENT,True,True
164441,154672,PREQUEL,True,True
164538,124896,PREQUEL,True,True
164538,127550,PARENT,True,True
164538,166369,SIDE_STORY,True,True
164551,124641,PARENT,True,True
165056,136430,PARENT,True,True
165159,288,OTHER,True,False
165356,138056,PREQUEL,True,True
165356,187921,SEQUEL,True,True
165426,169442,SIDE_STORY,True,True
165426,173534,SIDE_STORY,True,True
165426,177518,SEQUEL,True,True
165426,211271,SIDE_STORY,True,True
165444,148112,PREQUEL,True,True
165647,165645,PREQUEL,True,True
165647,171130,SEQUEL,True,True
165749,1133,OTHER,True,False
165749,21429,PREQUEL,True,True
165749,114442,SEQUEL,True,True
166050,104979,PREQUEL,True,True
166050,196840,SEQUEL,True,True
166059,147369,PARENT,True,True
166060,235,PARENT,False,False
166062,130253,PREQUEL,True,True
166062,288,OTHER,True,False
166104,141208,PREQUEL,True,True
166104,206595,CHARACTER,False,False
166369,164538,PARENT,True,True
166381,151513,CHARACTER,True,False
166381,101280,CHARACTER,True,False
166452,154364,PREQUEL,True,True
166523,156896,PREQUEL,True,True
166532,146975,PARENT,True,True
166829,142826,PREQUEL,True,True
166829,170953,SEQUEL,True,True
166896,170496,SIDE_STORY,True,True
166973,142598,PARENT,True,True
166977,137612,PARENT,True,True
166988,153339,PARENT,True,True
166996,151018,PREQUEL,True,True
166996,177376,SEQUEL,True,True
167820,170114,OTHER,False,False
167990,136946,PREQUEL,True,True
167990,141182,PARENT,True,True
167990,184143,SEQUEL,False,False
168001,189736,SEQUEL,True,True
168092,158871,PARENT,True,True
168555,177160,SEQUEL,True,True
168962,160088,PARENT,True,True
168962,160831,PARENT,True,True
168973,169748,PARENT,True,True
168973,154745,CHARACTER,True,False
168973,160447,CHARACTER,True,False
168992,169685,ALTERNATIVE,True,True
168992,20947,OTHER,True,False
168999,158704,PARENT,True,True
169000,9969,PARENT,True,True
169087,155982,PARENT,True,True
169227,21261,PARENT,True,True
169296,125931,PREQUEL,True,True
169296,170511,CHARACTER,True,False
169296,188522,SEQUEL,True,True
169319,19825,PARENT,True,True
169319,5082,PARENT,True,True
169322,142598,PARENT,True,True
169362,116673,SEQUEL,True,True
169363,154643,PARENT,True,True
169363,204506,SEQUEL,True,True
169364,177148,SEQUEL,True,True
169364,147014,OTHER,False,False
169373,156040,PARENT,True,True
169375,170013,PREQUEL,True,True
169375,194706,SEQUEL,True,True
169402,139630,PARENT,True,True
169402,117193,PARENT,True,True
169442,165426,PARENT,True,True
169442,160831,PARENT,True,True
169511,155971,PREQUEL,True,True
169511,171689,SEQUEL,True,True
169512,155730,PARENT,True,True
169516,157287,PREQUEL,True,True
169526,154745,PARENT,True,True
169526,123464,PREQUEL,True,True
169526,169748,PARENT,True,True
169748,154385,PREQUEL,True,True
169748,169526,SIDE_STORY,True,True
169748,154745,PARENT,True,True
169748,168973,SIDE_STORY,True,True
169749,156039,PARENT,True,True
169750,151970,PARENT,True,True
169826,146885,PREQUEL,True,True
169910,141879,PARENT,False,False
169929,156001,PREQUEL,True,True
169929,161964,PARENT,True,True
169929,170620,OTHER,True,False
169966,5848,CHARACTER,True,False
170041,172852,SEQUEL,True,True
170068,154587,PARENT,True,True
170068,189513,SEQUEL,True,True
170087,161440,ALTERNATIVE,True,True
170087,128890,PARENT,True,True
170220,168559,PREQUEL,True,True
170220,182157,SEQUEL,True,True
170221,153152,PARENT,True,True
170496,166896,PARENT,True,True
170497,118123,PARENT,True,True
170505,139675,CHARACTER,True,False
170505,155171,CHARACTER,False,False
170505,155179,CHARACTER,False,False
170505,169751,CHARACTER,False,False
170505,179878,CHARACTER,True,False
170505,190619,CHARACTER,False,False
170508,161645,PARENT,True,True
170508,186148,SEQUEL,True,True
170511,169296,CHARACTER,True,False
170535,158871,PARENT,True,True
170620,151898,OTHER,True,False
170620,169929,OTHER,True,False
170660,170659,PREQUEL,True,True
170661,160447,PARENT,True,True
171029,159569,PREQUEL,True,True
171029,179991,SEQUEL,True,True
171130,165647,PREQUEL,True,True
171130,193831,SEQUEL,False,False
171346,158871,PARENT,True,True
171346,176471,OTHER,False,False
171601,2903,PARENT,False,False
173244,184761,CHARACTER,True,False
173244,205873,CHARACTER,True,False
175152,1960,PARENT,False,False
176881,184757,OTHER,True,False
176881,184758,OTHER,False,False
176881,191981,OTHER,True,False
177098,158928,CHARACTER,True,False
177166,2156,ALTERNATIVE,True,True
177166,108852,ALTERNATIVE,True,True
177465,5583,CHARACTER,True,False
179760,193613,SEQUEL,True,True
179871,179870,PREQUEL,True,True
179871,179872,SEQUEL,True,True
179872,179871,PREQUEL,True,True
179872,185644,SEQUEL,True,True
179873,21288,PARENT,True,True
179873,202422,SEQUEL,True,True
183472,183473,SEQUEL,True,True
183475,183474,PREQUEL,True,True
183885,145739,PREQUEL,True,True
184757,184758,OTHER,False,False
184757,176881,OTHER,True,False
184757,191981,OTHER,True,False
184761,173244,CHARACTER,True,False
184761,205873,ALTERNATIVE,True,True
185463,134120,PARENT,True,True
185642,156061,PREQUEL,True,True
185642,185669,SEQUEL,True,True
186198,100790,PARENT,True,True
187051,8644,PARENT,True,True
191981,184757,OTHER,True,False
191981,184758,OTHER,False,False
191981,176881,OTHER,True,False
107372,108987,OTHER,True,False
107372,108992,OTHER,True,False
109731,150429,PREQUEL,True,True
109731,177008,SIDE_STORY,True,True
109731,188035,SUMMARY,True,True
109731,194116,SUMMARY,True,True
126830,1575,PARENT,True,True
126830,97880,PREQUEL,True,True
130590,130588,PREQUEL,True,True
133845,133844,PREQUEL,True,True
134761,94,PREQUEL,True,True
134761,1241,PREQUEL,True,True
134761,183692,PREQUEL,False,False
136804,102976,PREQUEL,True,True
136804,181244,SIDE_STORY,True,True
136804,187924,SEQUEL,False,False
136880,114194,PREQUEL,True,True
136880,187267,SEQUEL,True,True
137908,179981,SEQUEL,False,False
138522,119806,PREQUEL,True,True
138522,176432,SEQUEL,True,True
139095,99749,PREQUEL,True,True
139518,125206,PREQUEL,True,True
139518,178467,SEQUEL,False,False
139825,112667,PREQUEL,True,True
141182,126546,PREQUEL,True,True
141182,167990,SIDE_STORY,True,True
141182,184143,SIDE_STORY,False,False
141821,176276,SEQUEL,True,True
143271,112300,PREQUEL,True,True
143271,178707,SEQUEL,True,True
143866,112443,PREQUEL,True,True
144770,143289,PREQUEL,True,True
144779,112019,PREQUEL,True,True
145728,2966,ALTERNATIVE,True,True
145728,181951,SEQUEL,False,False
146066,145545,PREQUEL,True,True
146066,180745,SEQUEL,True,True
146609,176218,SEQUEL,True,True
146609,177697,ALTERNATIVE,True,True
147642,185543,SEQUEL,False,False
147850,119675,PREQUEL,True,True
148080,177683,OTHER,False,False
148080,177878,CHARACTER,False,False
150085,21742,OTHER,True,False
150085,21741,OTHER,True,False
150085,177680,PREQUEL,True,True
150103,137537,SIDE_STORY,True,True
150103,122536,SIDE_STORY,True,True
150103,143287,OTHER,False,False
151117,2246,OTHER,True,False
151117,179852,SEQUEL,True,True
151380,116605,PREQUEL,True,True
151380,190244,SEQUEL,False,False
151514,206054,OTHER,False,False
151514,206056,OTHER,False,False
151639,194453,SEQUEL,False,False
151807,176496,SEQUEL,True,True
151807,184694,SUMMARY,True,True
152302,188005,OTHER,False,False
152682,176314,SEQUEL,False,False
153288,178754,SEQUEL,True,True
153288,179998,SUMMARY,True,True
153288,179999,SIDE_STORY,True,True
153288,186300,SIDE_STORY,True,True
153406,115230,PREQUEL,True,True
204544,103376,OTHER,False,False
204544,204545,SEQUEL,True,True
204545,204544,PREQUEL,True,True
204545,204547,SEQUEL,True,True
204547,204545,PREQUEL,True,True
204619,204618,PREQUEL,True,True
204619,204620,SEQUEL,True,True
208831,10801,PARENT,True,True
153518,111516,OTHER,False,False
153518,158627,OTHER,True,False
153518,178031,SEQUEL,False,False
153658,113538,PREQUEL,True,True
153658,174871,SEQUEL,False,False
154195,1985,ALTERNATIVE,False,False
154473,112323,PREQUEL,True,True
154673,101915,ALTERNATIVE,True,True
154673,185682,CHARACTER,False,False
154963,120757,OTHER,False,False
154963,185481,OTHER,False,False
155227,140350,PREQUEL,True,True
155227,190840,SEQUEL,True,True
155502,140642,PREQUEL,True,True
155502,183383,SIDE_STORY,True,True
155502,204496,OTHER,True,False
155645,143277,PREQUEL,True,True
155657,177405,SIDE_STORY,False,False
155890,1589,ALTERNATIVE,True,True
155908,104459,PREQUEL,True,True
155908,177007,SIDE_STORY,True,True
155908,184072,SEQUEL,False,False
156131,126213,PREQUEL,True,True
156415,178090,SEQUEL,True,True
156822,116742,PREQUEL,True,True
156822,182205,SEQUEL,True,True
156822,182206,SEQUEL,True,True
156891,203855,SEQUEL,False,False
157371,181078,SEQUEL,True,True
158166,186496,CHARACTER,False,False
158417,178781,SEQUEL,True,True
158559,185515,SEQUEL,False,False
158709,178550,SEQUEL,True,True
158898,176909,SIDE_STORY,True,True
158898,182578,SEQUEL,True,True
158931,21861,PREQUEL,True,True
158931,176311,SEQUEL,True,True
